# baseline sample ids (story 131.20, plan D7) -- reuse verbatim for the post-rewrite run
# manifest=MANIFEST.jsonl manifest_sha256=dd924287cd90fce955dbef04c1833b25a4b6230bfbb7bd5f42f7761ce2b04b79
# seed=131 requested_n=2000 drawn_n=2000 strata=category x difficulty
# record_sha256 = sha256 of the record file per freeze_129_manifest.jsonl (sha256=13272718794b63356ff5c8cf26da068c6b134c87cb34c16c82243265d2740d93); blank if absent there
# task_id	category	difficulty	record_sha256
A-MTH-0058v47	A-MTH	3	16c72769fd9f2f034b28454f8d1f9b1f76c0af4cda2c2c85ec829a16016e7d73
A-MTH-0058v61	A-MTH	3	5c83d643c24b537d7ab338732c6198fa8c7b996d6f049be56e466c57faf265ad
A-MTH-0059v15	A-MTH	3	d0949866cfa3703e7f0cc519a887cd302c3033817e0d2f1308c20501f496e69d
A-MTH-0059v43	A-MTH	3	8c96d568ef0d4e1a695904a8aa03fd111e96a0d234534c16972595f692227dc3
A-MTH-0060v48	A-MTH	3	e8315938a5dd15b10d3947160469a5332dfd9ab8e8b634fb2405d83b742c989c
A-MTH-0060v49	A-MTH	3	c9f8a8bc36f6f002ee301ab41ad6988b10d72eed365f33272aa71161acb6d75d
A-MTH-0061v1	A-MTH	3	e8cb99c112cae01c28617d3ab2bbc55c2b58aa1f97b816354b63389e8e805a6a
A-MTH-0063v25	A-MTH	3	29fba1c582c6375bf99ff7cde6f891996b5f6c70a4fe7d29ae3e11372ad08ef8
A-MTH-0063v67	A-MTH	3	b4df42174804535dd8af7ef0dce373fffb96bd0ed8cfd146eaac7a8c578a062c
A-MTH-0063v9	A-MTH	3	b8b9acbd4d14f8978644f8db49c7e5b54981e1ec08a2fe851c3a1f51dd601c50
A-MTH-0064v4	A-MTH	2	cbb6dbe4b5eb8e72101c17b027fac9809f0b0293e030f11d1496dc1439051555
A-MTH-0065v26	A-MTH	2	e47bb2bebe57cd80aedef2dc09dd6205720ec00071c5ffb62a738892ba09e670
A-MTH-0065v38	A-MTH	2	52477685b777aba81ee1dc2dea758d43a22bdf2bc8ed12036764fdbcc739499f
A-MTH-0065v9	A-MTH	2	c45826f82e213d6ae60b07177123251ba5300be645085297f8c751d393d9f3bf
A-MTH-0066v21	A-MTH	2	6249e17f9ae613fe04fb14e3ca71b53c4d5a8e21b4c43b35cfefa87a005f6208
A-MTH-0066v40	A-MTH	2	66b5ec87ef37b518af350b634f2aef9ee28ffa2878d1767cd529601d766ed731
A-MTH-0067v15	A-MTH	2	5ad082d8d224c8bfd25315d9f3a1760d7867ad6ccc4922f7d8025d4f02c2c09e
A-MTH-0067v41	A-MTH	2	05e952e4caaed4abacf830eed7274ee7349d0b98765b1c2f5d2dc5661759c470
A-MTH-0068v54	A-MTH	3	5f8db98d82f56a9a6500c71ad46342af145e401a8b1dbdf4945ae9f7fcf12648
A-MTH-0069v17	A-MTH	3	61e48a1d74f78b620f225f6b8ee0d03d61d312ec5b4435b07e8a042feabc27fd
A-MTH-0069v64	A-MTH	3	06a686e532f131a9cd3890ae43018cd444eea72ed58814d38cec65eee59e12d8
A-MTH-0071v44	A-MTH	1	50365e81381fb6e6feacb9a79766b8deb1b65df9ad37dcbbe9df81bf260a3761
A-MTH-0072v25	A-MTH	2	4f05a87f15f8aba1d428765944eb1b373e8f45a5b7e7eb49f69d927f2a6135c6
A-MTH-0074	A-MTH	3	1a9d8ba8fa8b16810e37b809db65aa48c9348161d91cdc6b23f210a9286eaa45
A-MTH-0074v27	A-MTH	3	f15b90160920db9f33196d318ef71a6ff4aac7ed2d6745040a8251714a79c103
A-MTH-0074v32	A-MTH	3	a99c8a9cb9f3725f076c9d493437867554b0427b386ddc1f6031cb2a58113653
A-MTH-0074v42	A-MTH	3	65cad71bf17a5a1f8a2eef76164c0391a8383baa6354ea5bbf2876fbd8e2b97a
A-MTH-0074v63	A-MTH	3	3f63d7731f91ef34670cb9546c42d96fc614a6c770cec2a8ff4b19a0b1d768fb
A-MTH-0077v25	A-MTH	1	7ea8c15886cc3149d81955a148503aca7a048791ff4a1ad26dbc1df40cb38fe7
A-MTH-0077v41	A-MTH	1	ed6794ddc0fa3a57244504fec09b5bf9ae258bfb7f0806581786231f322cc1b8
A-MTH-0078v58	A-MTH	1	f451376f17a7bfacf86b92401f71015733ca878456dcae1f2d270f3d1a64c6f4
A-MTH-0079v45	A-MTH	1	c14ee249420c559b9790cf64c680330ee6dcba1853e65c2b1bf172796218ca18
A-MTH-0080v10	A-MTH	1	c47a54d41b0972d92760a7bbb92e016124af835fa28ef7f3e84b6468c966608b
A-MTH-0081v17	A-MTH	2	5aa6f135b2662a70b7e055931edee017476709c063638e45498e0e7c30c6dc17
A-MTH-0084v13	A-MTH	2	0195a2327610f9a8573ce063642b5de0de3b4e58b5dffbcc5a4acc37d3213125
A-MTH-0085v14	A-MTH	2	d9fabf4999b134c1e5b0f5b95918b200a6a6733fd4f9348c1fd38f291916d090
A-MTH-0085v35	A-MTH	2	2155f70df6a00270e22bc706c788c8e7c172eb25a3884cb4414ede73a7dbe9f6
A-MTH-0087v37	A-MTH	2	f1af151ce6a5f5b8f2c487f4d2d778e9478edf3e1204ec48ff7073c6a4dd4ff7
A-MTH-0088v41	A-MTH	2	d7502c1456b573631025822eb81dfc7c397bafc5988360c575897802cf18e1fc
A-MTH-0089v34	A-MTH	2	aa6f71fbf9276e3cfaa26ecc752599c4c735ada36b650b18a01e3b30d8e03d23
A-MTH-0089v4	A-MTH	2	db05efb1205ec772309883924136a1bf7586110aca214461086abd49168a62ff
A-MTH-0090v45	A-MTH	2	57c9d8a54666c47df30cc57e57135fda027063dd1bb3844ac31b675176c7285f
A-MTH-0091	A-MTH	2	c2ac22603a8638cebb087e3a6a3074683addd0fc8ff3c13bf84e8078ecee6d7c
A-MTH-0091v23	A-MTH	2	845cc880089aaf3448fd60ea41177cf2d3e2652d68eb15eff962b89f03f514ca
A-MTH-0091v46	A-MTH	2	bab4eaff238c1778f9748912823c24234ffe37c71bf0f4683fd8c1672334c6c7
A-MTH-0094v29	A-MTH	2	dedb3cafea7d34b616e6e6135f40b38c2b35fffc35d85e347843d4ef2e81689d
A-MTH-0094v39	A-MTH	2	3d400ce467cecf43d595c3a33257c4eebca429d2a48e2615063208a445651306
A-MTH-0095v9	A-MTH	2	5fc0e09c0a39e89deb18511769a02beeb1f0983b4acb48af2f760346df90fd65
A-MTH-0097v38	A-MTH	2	88f4645b3f81fe9f251d2d9d54383d6d7632b8ddae0f359444fe20340fb05a4e
A-MTH-0097v56	A-MTH	2	8b89056a23badbf70ecb945122ee2fa0463b85e47d1fb664a496385a2f3029e8
A-MTH-0097v9	A-MTH	2	625f9298826e57b6629a2c73cd811875d9b942061a1d608d17ff2beccaad40c2
A-MTH-0098v31	A-MTH	2	078d018487bf296bca888c1b080f8fd68988d57d6de49369ba21395dfacbbb9e
A-MTH-0099	A-MTH	3	be332dd67c29ebc86d307a52568c027a834847f2550b54e80300d2141feb99b5
A-MTH-0101v4	A-MTH	2	0fccbe4bc5546bf85516c42caecc12ff40a2a33481e4eedfbcb72ac0c921f35f
A-MTH-0102v68	A-MTH	2	f0901337da9c6415c4235548ca21ea9cb296e279031473e164c882e1c30d5d70
A-MTH-0103v13	A-MTH	3	df1b82af1552a335cabd0bbc1366bdc86d8d910d95692fa3aa250bb7d3003e61
A-MTH-0103v54	A-MTH	3	bd312eb53bec4fd860ae5d33daf06176c3833eb104005fa8f21d1f8a737f3246
A-MTH-0103v59	A-MTH	3	d121aacc982edf0f56b8f622a3abc0a6ecbcdd62a38c2a8e9e524f77f1471cb5
A-MTH-0103v6	A-MTH	3	1af7b91470663e07972aadd44b12bc1a586873db8d6d6916b90caf5c6035c2fc
A-MTH-0103v67	A-MTH	3	91de7b49e6bc15dc1b61c2cdb0ffc8a9cd81475b7a74a3e6fc1bed0aa8d1e58c
A-MTH-0104v37	A-MTH	2	5995d3b5b82de97725ae336f6fb1ba840680da67c75bca67a74687d31bf43354
A-MTH-0104v49	A-MTH	2	27928091cb9de07d2ff0cee9d3b358e6eb475256b50d68c8c607fecf34d317e0
A-MTH-0104v9	A-MTH	2	bb14ce24af5ad8f0379de67c1a0c96bf0c631a3fce1983e5065bfe7da1d117e9
A-MTH-0105v14	A-MTH	2	f4115405321349d171ba92783d8a0dfad2226b0d4a585ec891535c888cb59212
A-MTH-0106v33	A-MTH	2	2e0cb9d41ffe487d35cb705bfaa088907e480c1fefe1dc16b379efa91e4fac51
A-MTH-0108	A-MTH	3	d1d237e77c0811a82e1fdd26eb7b52b34bbccda07517cab5bb4e999dcf8407b7
A-MTH-0108v22	A-MTH	3	81bc748ed3c53f6cd3a6478856d7490079f0daa4e182028b1ce670cbccaf9a54
A-MTH-0108v23	A-MTH	3	f36c36f394f787c5106f686cf0f66edc98843c5d9fceb4d704cd66ff52d9096a
A-MTH-0108v29	A-MTH	3	45125df938954f85b61591c4552723abbcd9f0b5bd38c6758d554685079c4952
A-MTH-0108v34	A-MTH	3	e7703ba2ebc5ec0717ec209138a71b76e4e09ea185f93c0fe8c90080798029e6
A-MTH-0109v43	A-MTH	2	744e0b2a0bc9e79a30b42805e364c4ff91663395a3fe5b4d916260100d8d980b
A-MTH-0110v35	A-MTH	3	05364ca7068ee09a1ca859eefdc505a2f98a5d5327cc0c213e695724fcba746e
A-MTH-0110v62	A-MTH	3	4dd1a6e8ad3fbae069d6e3c74b49e8e5b7060864b05a0e3b55d6ccb9bf34771a
A-MTH-0115v42	A-MTH	2	334894621fb7dac022f3d2bcc8fc332863a9a6ef1d8ceadb24a5598af6be744d
A-MTH-0115v49	A-MTH	2	6ee2652cc5fb9ef67fd5265121507a121615dd25228957b60133d80a2f8cb949
A-MTH-0115v61	A-MTH	2	18191b1ef95ce0fc1944aa30d5d41836f40cb03623ab45278647ca808a104362
A-MTH-0116v26	A-MTH	1	ac246793fe0a2546100cdb468a867b9b62bc22381e6dedf76e6c9205d8cfdd65
A-MTH-0116v44	A-MTH	1	bddb47e77c8e4ed84422047f67b8815d2fc574b60feeaec33d5abd5ea89e0815
A-MTH-0119v8	A-MTH	2	0272e902e308f97c51f9591cc987a5d2d23b56380b96b77fd249fe1b7df84158
A-SRT-0001v10	A-SRT	1	81f65d4cacaad7e1bc3108a16ad8f0703201507b907759e4b4a32fc1ffac8b02
A-SRT-0001v24	A-SRT	1	68a2720b2054d4a3786bcc50ee0cfafa41dc25d5ca59bbfc195ae8b911aa4913
A-SRT-0001v44	A-SRT	1	caebfd9bb2eb99778ce4d6d5ab91e086dba208b0526139726013a20b848d5f84
A-SRT-0001v51	A-SRT	1	673ef857c4f015bf92e81057b340f32e887cbfc53f02aafd6bff42ab84e2b0d8
A-SRT-0001v66	A-SRT	1	2090f70f5c28508fe296c80e9306e24659c61c54feba9afe9c55e3129e4aa421
A-SRT-0002v62	A-SRT	1	ce904d8ce7e6c6b8a24887ed5556fc81ffa272874990b01c9873b0434bd17ece
A-SRT-0002v78	A-SRT	1	5b89ef320e2c487ff8bb3bd29914cafc28edb55d7d3dc61612087e270d9a633a
A-SRT-0003v7	A-SRT	1	235aee6ea94d293f0b0b36b1971a80cd629b0508e11524850f655cdafcbc4d0d
A-SRT-0004v10	A-SRT	1	c5ed0d0d3d398fe23cddc1c175082ebd371aeec206fa84360658e16436e69878
A-SRT-0007v38	A-SRT	1	870daa87b0aa5c1ac43ebf50f496a3205f32d720bd12fd71a9e5fb4f76c618bb
A-SRT-0007v39	A-SRT	1	8afc3e6d7ee385501ddf164f2e8fb9d09d703097c7776a3280f2a0a4d3a37ff9
A-SRT-0007v41	A-SRT	1	26148706a4a1173641688c9af2af9453f39691e35cbdc43e8172ea532ba3a37e
A-SRT-0008v25	A-SRT	1	a87fa5b760e680c1369ee16152cdc4738c993b0bda68509f95d99fb36ba160a5
A-SRT-0008v72	A-SRT	1	9585dd49753251f1a9a78aaeaf22ee2ab5e6176168dbb52be8601cb689fc6820
A-SRT-0009v20	A-SRT	1	7fba882c51c1686f37bc5d2bb5732439fd7a17e002f2dc75c9716b407535234b
A-SRT-0009v35	A-SRT	1	51922cc1e82e606f63f2792feeb3b043940b55f426867d2981ccc5b10bf59e8b
A-SRT-0009v68	A-SRT	1	b705a401276add6aad316750ebff4a61081b1048586cbf326105e314031bc99b
A-SRT-0010v17	A-SRT	2	d6f9e2bea1aa5ce276185ce80e64e18437f3ad12b5e35c0260a2f65ba31dbeb2
A-SRT-0010v43	A-SRT	2	aefb0959fbe0e2f6828a2eceac8e5a2fbaacb6c0254c2ce6d001afeb166be439
A-SRT-0010v65	A-SRT	2	c8a6125374b7c2f46b1411e6d2bbb8561a60e65085b9bdbea3f2488e07aa3036
A-SRT-0011v24	A-SRT	2	c973940e016631d5d8446f1103eaf3ddb32cc2652dd03b1fdcfa8a349c78b8a4
A-SRT-0013v52	A-SRT	2	7949be9682ea99e1ccd80d903a798e3dd6cde819d46fd41f5433b9642398d853
A-SRT-0014v82	A-SRT	2	aabd1eae772f5ac444a3667f87c4a1d0b992f80f9353bbb8dbcfcf95a0f3c123
A-SRT-0015v21	A-SRT	2	268efc8be380e5249d46ed180336fea9ad8a95470654ee631f5f1e0c3f8d7675
A-SRT-0015v56	A-SRT	2	2f5c1c24f5b21cc0559a9234556780cbf75e29a77bf2dcd389f95258be041f0f
A-SRT-0017v20	A-SRT	2	0b1b10a5ec7b02946672d8e7f8075c70da591247f2a1e9ac802c6b8f4d08c8a2
A-SRT-0017v25	A-SRT	2	9fbafbf17642b293fc21ecd0500233735cd2005b47a025dd33b31ce1fcda2970
A-SRT-0017v36	A-SRT	2	b861c9a1f806d31f06b03938cac279d16e9ebfbf7b41eee7747fee0f9d9c2d67
A-SRT-0017v52	A-SRT	2	e5d9b71a5aa4676337733c7b2fe0b9ba9dc035ceb283efdf39df19882aed1344
A-SRT-0017v62	A-SRT	2	5c0d85712c026b4b0d97ca4b72fa52a9951d2cdf39ebf7859664d11d93825cf3
A-SRT-0018v29	A-SRT	2	8965709212636fd9360ea51e22665f8ce0dbe69324b52a96ba0bb3e986088594
A-SRT-0019v76	A-SRT	2	b3c7b705a8677ebfec41bd59e4fa97cf4f6f5d90abb242b2bc3e55043d14df32
A-SRT-0020v26	A-SRT	2	2f17aa650aab70cf0746ae6f6922bc44aabf17a3fd9e77ae20c654b857082504
A-SRT-0021v48	A-SRT	2	567859c995976ea58d69b592b78c07e4b3fe547306bac10cf8529a8f1e789a92
A-SRT-0022v31	A-SRT	2	e9c67c2fb88d746ae11402d1b77a757b2035909bd381cbf64a1180962c721cd1
A-SRT-0022v37	A-SRT	2	dd24b480ffd0446054d7ec7a4b245201b1e833c3a66811a507b193647df0450c
A-SRT-0022v60	A-SRT	2	27901672011f07ace480802994b3a4d6a69d4caacc2ec7e02f9e71e0b7f07e2c
A-SRT-0024v26	A-SRT	1	346497b0472bd36f932072d67877aa69f11798672b1a716c27cc8dc708818ab3
A-SRT-0024v56	A-SRT	1	b9032f996941ce7af77e1690ce21e03d08bd9d9ad3685391e81e717d513e7cd9
A-SRT-0025v34	A-SRT	1	3ae71396624e94f7c4882207b375e44a47733a71e0746c80102c4fd526c2676e
A-SRT-0026	A-SRT	1	93ad15fa4f05f0df4b90ccddd73f7e8f8a3c685b860b667b04d83cf0def74d4c
A-SRT-0026v34	A-SRT	1	2be2cb5c68e732c78427188a731ed913c4ca657c3c29892c205be5e705de5911
A-SRT-0026v35	A-SRT	1	d7111120df5b8eeed967959da82343f896004818da8b386aba6e01214e7aeae4
A-SRT-0026v50	A-SRT	1	fcf241d596b5ada73c4acdb33478b7e07af546409cfa26e29739f6359abd4f39
A-SRT-0026v63	A-SRT	1	62be78f4a99508944151f62b80b97f1098a052dcad4932445f1ba03e211bbfcc
A-SRT-0027v28	A-SRT	2	0981a29c737e15f512f29f8fca94ab0fd7664e970779de6b3ae564273384f3c6
A-SRT-0027v46	A-SRT	2	b7c2ea81eed7174fd4bc59eb246bc4452aabb48b7b084120c0e175f1a9d4dd50
A-SRT-0029v34	A-SRT	2	309e35606031d6f6527520c6f280d6902e89c5af7bc01132fe57f7931120c579
A-SRT-0030v35	A-SRT	2	21731e5590405da968ee7c52827f8b3a5708099906c45c9bd76cf9f604934784
A-SRT-0032v31	A-SRT	2	1ab1c15a066c28cc880a77dea7d681766d79e5b1d218df627b05d05b27544bc4
A-SRT-0032v56	A-SRT	2	e2dc26b59801ff0d36678c66598b4acca60be884a67226f55077145526f19ac1
A-SRT-0035v49	A-SRT	2	c1976de207b2627cff2e63ae37f1bc10b1303c91c3c21bd1adaa65c5e22f0013
A-SRT-0035v69	A-SRT	2	cb83a120612693ee54c5b9640b0b603abee22a4ffbe990e6295510b5e1e99855
A-SRT-0038v47	A-SRT	2	cc72de702fd6d65ccba4197594e01e5ca0fcf77980b6f1897a002a4f2b59a020
A-SRT-0038v64	A-SRT	2	229c1cfc5cb15067954cdc21be9f54d0448eb6c27d4e7f7d7175d593e4560435
A-SRT-0039v16	A-SRT	2	3549b8e335a6f3be9ec25c62d79990e8308a587b8228cdfec830da1960be65d9
A-SRT-0039v53	A-SRT	2	d139b191a0d2b6806b9e9d4b76e2cf92ecab49db18258803e9279fb3bdb39410
A-SRT-0040v25	A-SRT	2	f22bcda25ee87d28d8963b29d93b73d306f5ac105297106add572a545cedac6b
A-SRT-0041v25	A-SRT	2	10188981a014ac7f4ec09f0736f3166859e901016f5afff36b011c3bb8d76f8f
A-SRT-0041v82	A-SRT	2	3fc1f31ef0f7712f1cf873e5f28e0b2f1e501a1e8b8ac698625dcd94ee208a64
A-SRT-0042v70	A-SRT	3	d83309df504996deb10bc0c7f63df72edfe86e838383dfc40bf66c2a1469bfb7
A-SRT-0043v30	A-SRT	3	d7d5394600615e151b9b4974189f0fd40e5fa9904d047547322db3fbbca51187
A-SRT-0043v46	A-SRT	3	6dfcfcb6ae26143df359a9166d119ff6caf0ce7e26c67e819fd7c0462fee444c
A-SRT-0044v35	A-SRT	3	6848d847d7cee5e57f3b4245586a68406722cd099b21ffe72b92fcb17d340585
A-SRT-0044v50	A-SRT	3	553568a9fec5260e11d380dc72b3b86693f8264d1596cc0551c350aaa003f74d
A-SRT-0044v78	A-SRT	3	ced7a688e831ca9000da2fa825f2953a3a287b468ac776cf5656a8f48ab1777e
A-SRT-0045	A-SRT	3	3c61fb9d4d40a47602f0028272eee6516dab1b1ceec314f70cbe6ecb3146098a
A-SRT-0047v60	A-SRT	3	52556b0311f38ed431d5b04632fe305aae7371d9b240d8734ebf8e2b481845c6
A-SRT-0049v76	A-SRT	3	1f2658dd55d7a4bfe4681a79f1c2043e0a68c6b6b82d70967c1edaadcea486db
A-SRT-0050v19	A-SRT	3	8bbe8fae7dd824a73d30bfc18212d33c42d86f973ecfb7cd46e4743cb01c7559
A-SRT-0050v28	A-SRT	3	23e9c549957b3b4ab64154e68044c85bcba719cff65f36b0e969c3678624d546
A-SRT-0050v63	A-SRT	3	8603e109ea992d937402428cf80872e87eb4e2116bef8eeabadc8d555e3e6b3e
A-SRT-0051v53	A-SRT	3	a64ca41ac90980cace4a697be3c49ad4b2e04ce2cc2f0c58ada4d51c768819fe
A-SRT-0053v21	A-SRT	1	90f6f12dff2ae8d757a396c7cab6edc520904d832ebe6344c38ac46a6e05b594
A-SRT-0053v75	A-SRT	1	10ebc84dc94be94d16928aac7f7aa5d0af5b0b93a38883c6e10271d3b302534c
A-SRT-0054v30	A-SRT	1	4b52952222c30d6e19ff38eab2c4add966d5b3a0d3bc06059d21d23142b334e0
A-SRT-0054v67	A-SRT	1	47662162687c601ad8db05a61c862545285e1cfab61cd74651314f232b345df7
A-SRT-0055v66	A-SRT	1	85c04d64e917762028e2796f66ac0d4c96ce5a3358f9b597366fd3cce6faee05
A-SRT-0056v19	A-SRT	2	a575d659e2585ad2b9a03ebf63d6b3b6fd43bdebf5cd2254786e84b6ce1f581a
A-SRT-0056v53	A-SRT	2	efa5ace36161144e69ad4fc21616b3ed994cb242f5d0508e38b8cf2591d52a25
A-SRT-0056v63	A-SRT	2	cea93fd304e778d9210fe7ad3462cb81a5ff8978e0afdd50727c4c5bfd5e9bb2
A-SRT-0056v72	A-SRT	2	aa36172da5b5fe62d64cab376a63cbd264c8e75813a8d0df0eb504683e4d2549
A-SRT-0058v42	A-SRT	2	1df716dc5268160022a7b1ff05ab8e280c54aecc39037865ba7341021b232749
A-SRT-0058v58	A-SRT	2	95671cc2ce7e25a6679ebd2fe8086426866a64b7643d93be538f6d50a58ec419
A-SRT-0060v9	A-SRT	2	577e854b58dde392fff0d854c09a418ac81fb8175c0ca15fd9424064feb27956
A-SRT-0061v63	A-SRT	2	5f875f3c0e6efdf069c118487cb9afe5f288d73a5669df05d4b9d140e33578ed
A-SRT-0062v32	A-SRT	1	d008508f5bb72e3f0aab547186246846d6b0478ce999f70afbc280d773223580
A-SRT-0062v66	A-SRT	1	4b50c9c7994b208d66d2c341eaa7b20a379681791d9527c1ef3b18740149e237
A-SRT-0062v7	A-SRT	1	7269b37e2245b875fc1c52512aada1e7cdaf3890c541f659e216d7ee38b9b75e
A-SRT-0063v61	A-SRT	2	58d6a01ef6aefe51a6bc26ae690f143b13a00d033d6dede594c5ec3d9061a608
A-SRT-0063v75	A-SRT	2	9607555d13e8f196fa865c684454b4de42d1875637e25084524553dd42c1e7a4
A-SRT-0064v5	A-SRT	2	9e3be9c2bb07ded794ee42a0d801d6eb2c40809125e9c487c09672624c15935a
A-SRT-0065v13	A-SRT	2	6f1e7677c85801703342b14a549fa6e3c4b6d13003142e79acc2c1fd33a29b15
A-SRT-0065v8	A-SRT	2	908ae2a0c85d2d0fcfb1ef21867e5ee18a55bf77a81c9c3d7d236ef230e51ff8
A-SRT-0066	A-SRT	2	69024dabddeb749e521512f66749adf551cb008c05b666a51a1715b2ff72ca19
A-SRT-0066v30	A-SRT	2	1aaf1f6ac5c5d15ec7f3b050795174883049f1437003ed7e2f86e9802bcaa0f7
A-SRT-0067v63	A-SRT	2	e166d47838b4b399fe58df1e3fb04a63333f93ba106b14ffef09c99170dcd715
A-SRT-0068v81	A-SRT	2	3203d17a38642ff6a9ca047359b5c7a25658216fed8d016ae3bc86a4a818b773
A-SRT-0069v74	A-SRT	2	8051327b9a823551ece54e818afaf9121ac4e75fa9e1df7973d752824861a461
A-SRT-0070v24	A-SRT	2	ecbaf3b0e2f767aa13a81114ba0bd8aa76855fb5da03142da180d66e12adb44f
A-SRT-0071v54	A-SRT	3	10991ce07d3db0113306b392616e5535b5741ac6ce782df1468d4ee79d1178c1
A-SRT-0072v16	A-SRT	3	bb1c1cfbb4adbc30e5e654c1c44f724e522a57136e8a18256ff18bf40c13b342
A-SRT-0075v2	A-SRT	3	15c559cd90f70703c4d9c85535e7a2497e10213e084822a43aa61001eefb46a0
A-SRT-0075v40	A-SRT	3	8b3ba3b5149e82f3dc7f132d8168b901645ce639d02c2c80c5b537d51433c695
A-SRT-0076v63	A-SRT	3	5a294cac4f44136c38c89438aa24460736ec7f3026169387c9be8daec966bc71
A-SRT-0077v24	A-SRT	2	6d90056798f5daa8953040bbba3af46a4f58a51915bed7b1754f5f764209be8c
A-SRT-0077v4	A-SRT	2	0dc7b00e1ff4c30b6d32c10927e418b490a37bc44810d260afe89d53afddc133
A-SRT-0079v4	A-SRT	3	bcb64bf6d38ef69ef4b80d158c9c88e78e4bd12a90bc25ccbb27d5a3b477910d
A-SRT-0079v50	A-SRT	3	01d33499281a95ac42225c94d0238236750654a08faa8d43b4f38442da28f607
A-SRT-0079v51	A-SRT	3	d285ef303c9e20b2875e01eec14b158df5907b6abb8c345963099e812ecb261a
A-SRT-0080v9	A-SRT	3	206e20b69b2d48298569337db19b9d603af9184fb4e7dfe6625130abd670e644
A-SRT-0081v35	A-SRT	3	35a6d04efef63b01069039f9f84a9cd355f7366816c0798b06ad3bb4747bd020
A-SRT-0082v40	A-SRT	3	b97bbd5e08e18f5da09c8acd202d5133518ad9e656d34406b9da768e970ff04c
A-SRT-0083v16	A-SRT	2	97dfcbf862bb743e0ec9ff5457afef1be1c61307a6ba1f0c08f3fd5a347d25b9
A-SRT-0083v31	A-SRT	2	9a0fb81911fa6de141dbf95c30e6e5dc2cc804284df277c8bc24b2f45e402888
A-SRT-0085v14	A-SRT	3	ff2ec2d579b12b78a10a2aaf67a8b2ce53c777cb579b3e8161eb8b3285988927
A-SRT-0086v38	A-SRT	3	44cd007f88c2475a62ba408cc5e025285590454c02c481a4684fc4205bf40a59
A-SRT-0089v11	A-SRT	3	d5c5f535990379f91734108d91961e5b99ab7f372749a01821926100a6bba2f3
A-SRT-0089v54	A-SRT	3	5e47cf05a876ce3908e371f8daf136a191e4dc5827f84aa3babc260f7596c6c4
A-SRT-0091v37	A-SRT	3	0254eb85f6145f34d64e29bdcdf54f57adaaf0b4e1e164617211ab81d12a92ca
A-SRT-0091v5	A-SRT	3	027771760250291ff9cc612056fd72c4d26e2f9ed34d6dd01c706ff6e3cce371
A-SRT-0094v13	A-SRT	2	8442821256bc831432659eda4ab3a29f4bae0c573b18d51aecb785cebc05eee5
A-SRT-0094v14	A-SRT	2	11308a9e8f7e681000a72f495fbb8a8173f2f9153a774a0c0e2e8ef2241eb0b0
A-SRT-0096v17	A-SRT	2	900efb2910318451ddd795e42d0c2e169d1d3b89eee421e645c6f22811c716c0
A-SRT-0096v32	A-SRT	2	445cfb6f6105e1e5de85dce29b0ca1c005dc0113f9e3c48ddecb4e6b6a7bcce4
A-SRT-0096v73	A-SRT	2	e700a23bca3b0fed50e19a59833b76d59c3d49ca4b18906ab88f3368705bab0a
A-SRT-0097v20	A-SRT	3	c28d34b39cc800318c9e0874dd6ee104b451e5355985f1173794df6e0c1a8765
A-SRT-0098v16	A-SRT	3	e212f026252ff265b1016085a7ef9b4181dd2fdd7372a4583afe55abe1ca293f
A-SRT-0098v76	A-SRT	3	020d01758a7a95a21514150e6de7b2ee5765377d38f306ed6982d0c23e701214
A-SRT-0099v51	A-SRT	2	44ee223a97bafeec3b84a4732e1382c685f85cc97b7b9a5691af8d325713f992
A-SRT-0099v80	A-SRT	2	aa187ee052bd377dae7facbb0dd5a6188e6e00ff53191f690d8810a2cf482487
A-SRT-0100v57	A-SRT	2	cdd5ceef98a14855d37b88509c59a38e3dd35ecdb03714c1e6f88dfcc8b9a475
A-STR-0001	A-STR	1	e14431c430f03e2c845b1aafd5d3f37467b454373fc6e8c8087e2e4ebc6b3b6f
A-STR-0001v62	A-STR	1	10339785212aed5a4e3eb8240e5732580863d26bbe76de6ddd584c07238c10fd
A-STR-0001v65	A-STR	1	2ad5e284f20e29fbd27cc2d45befea6f8229c0eb185b5c27803e6b8ca172f255
A-STR-0004v19	A-STR	1	4233bd2e2de99940184d384287347e3ab2b5722db431a49486e11e25f33cd580
A-STR-0004v5	A-STR	1	77605d9db0245a6a69ec7900c6aa69963c5be14862d37b5269abbc9028a3192a
A-STR-0006v30	A-STR	1	e74a7d26060d6ad24e18acee15f79811e2eb61f5f915e26dda5bd636cc4029b1
A-STR-0007v38	A-STR	1	e13ff86f578c1ba050efed1982035eba32f8c5bab4b7ba8dcc6fd23b2cacfd15
A-STR-0007v74	A-STR	1	c91cde23dd94c751214272eae45f960575b7fd8a2f8837228647fcc08c0aa83a
A-STR-0007v80	A-STR	1	e6ae5c37cc2403dbee1c1a159c7d2d9fb1f77ec4e5867872106423c310e6b69a
A-STR-0008v36	A-STR	1	b70b2b1c3a9c60815bcbafe0a0d8148435034e4d4ef7fbbac370c64fb15b2aca
A-STR-0008v39	A-STR	1	9000441591b31c5ff93bd9485eb7d98e5c08620e2e304860f9b064adea646da7
A-STR-0009v19	A-STR	1	bf2d6ef5b222a52e04251fa49e50d8926a23011725f366b3d1a42efc29a7c5c5
